cell_id,POS,label,language_id
2.pl.1.sg.fut.neg,verb,2PL>1SG.FUT.NEG,tedim
2.pl.1.sg.nfut.aff,verb,2PL>1SG.NFUT.AFF,tedim
2.pl.1.sg.nfut.neg,verb,2PL>1SG.NFUT.NEG,tedim
2.pl.3.pl.fut.aff,verb,2PL>3PL.FUT.AFF,tedim
2.pl.3.pl.fut.neg,verb,2PL>3PL.FUT.NEG,tedim
2.pl.3.pl.nfut.aff,verb,2PL>3PL.NFUT.AFF,tedim
2.pl.3.pl.nfut.neg,verb,2PL>3PL.NFUT.NEG,tedim
2.pl.3.sg.fut.aff,verb,2PL>3SG.FUT.AFF,tedim
2.pl.3.sg.fut.neg,verb,2PL>3SG.FUT.NEG,tedim
2.pl.3.sg.nfut.aff,verb,2PL>3SG.NFUT.AFF,tedim
2.pl.3.sg.nfut.neg,verb,2PL>3SG.NFUT.NEG,tedim
2.pl.fut.aff,verb,2PL.FUT.AFF,tedim
2.pl.fut.neg,verb,2PL.FUT.NEG,tedim
2.pl.nfut.aff,verb,2PL.NFUT.AFF,tedim
2.pl.nfut.neg,verb,2PL.NFUT.NEG,tedim
2.sg.1.pl.excl.fut.aff,verb,2SG>1PL.EXCL.FUT.AFF,tedim
2.sg.1.pl.excl.fut.neg,verb,2SG>1PL.EXCL.FUT.NEG,tedim
2.sg.1.pl.excl.nfut.aff,verb,2SG>1PL.EXCL.NFUT.AFF,tedim
2.sg.1.pl.excl.nfut.neg,verb,2SG>1PL.EXCL.NFUT.NEG,tedim
2.sg.1.sg.fut.aff,verb,2SG>1SG.FUT.AFF,tedim
2.sg.1.sg.fut.neg,verb,2SG>1SG.FUT.NEG,tedim
2.sg.1.sg.nfut.aff,verb,2SG>1SG.NFUT.AFF,tedim
2.sg.1.sg.nfut.neg,verb,2SG>1SG.NFUT.NEG,tedim
2.sg.3.pl.fut.aff,verb,2SG>3PL.FUT.AFF,tedim
2.sg.3.pl.fut.neg,verb,2SG>3PL.FUT.NEG,tedim
2.sg.3.pl.nfut.aff,verb,2SG>3PL.NFUT.AFF,tedim
2.sg.3.pl.nfut.neg,verb,2SG>3PL.NFUT.NEG,tedim
2.sg.3.sg.fut.aff,verb,2SG>3SG.FUT.AFF,tedim
2.sg.3.sg.fut.neg,verb,2SG>3SG.FUT.NEG,tedim
2.sg.3.sg.nfut.aff,verb,2SG>3SG.NFUT.AFF,tedim
2.sg.3.sg.nfut.neg,verb,2SG>3SG.NFUT.NEG,tedim
2.sg.fut.aff,verb,2SG.FUT.AFF,tedim
2.sg.fut.neg,verb,2SG.FUT.NEG,tedim
2.sg.nfut.aff,verb,2SG.NFUT.AFF,tedim
2.sg.nfut.neg,verb,2SG.NFUT.NEG,tedim
3.pl.1.pl.excl.fut.aff,verb,3PL>1PL.EXCL.FUT.AFF,tedim
3.pl.1.pl.excl.fut.neg,verb,3PL>1PL.EXCL.FUT.NEG,tedim
3.pl.1.pl.excl.nfut.aff,verb,3PL>1PL.EXCL.NFUT.AFF,tedim
3.pl.1.pl.excl.nfut.neg,verb,3PL>1PL.EXCL.NFUT.NEG,tedim
3.pl.1.pl.incl.fut.aff,verb,3PL>1PL.INCL.FUT.AFF,tedim
3.pl.1.pl.incl.fut.neg,verb,3PL>1PL.INCL.FUT.NEG,tedim
3.pl.1.pl.incl.nfut.aff,verb,3PL>1PL.INCL.NFUT.AFF,tedim
3.pl.1.pl.incl.nfut.neg,verb,3PL>1PL.INCL.NFUT.NEG,tedim
3.pl.1.sg.fut.aff,verb,3PL>1SG.FUT.AFF,tedim
3.pl.1.sg.fut.neg,verb,3PL>1SG.FUT.NEG,tedim
3.pl.1.sg.nfut.aff,verb,3PL>1SG.NFUT.AFF,tedim
3.pl.1.sg.nfut.neg,verb,3PL>1SG.NFUT.NEG,tedim
3.pl.2.pl.fut.aff,verb,3PL>2PL.FUT.AFF,tedim
3.pl.2.pl.fut.neg,verb,3PL>2PL.FUT.NEG,tedim
3.pl.2.pl.nfut.aff,verb,3PL>2PL.NFUT.AFF,tedim
3.pl.2.pl.nfut.neg,verb,3PL>2PL.NFUT.NEG,tedim
3.pl.2.sg.fut.aff,verb,3PL>2SG.FUT.AFF,tedim
3.pl.2.sg.fut.neg,verb,3PL>2SG.FUT.NEG,tedim
3.pl.2.sg.nfut.aff,verb,3PL>2SG.NFUT.AFF,tedim
3.pl.2.sg.nfut.neg,verb,3PL>2SG.NFUT.NEG,tedim
3.pl.3.pl.fut.aff,verb,3PL>3PL.FUT.AFF,tedim
3.pl.3.pl.fut.neg,verb,3PL>3PL.FUT.NEG,tedim
3.pl.3.pl.nfut.aff,verb,3PL>3PL.NFUT.AFF,tedim
3.pl.3.pl.nfut.neg,verb,3PL>3PL.NFUT.NEG,tedim
3.pl.3.sg.fut.aff,verb,3PL>3SG.FUT.AFF,tedim
3.pl.3.sg.fut.neg,verb,3PL>3SG.FUT.NEG,tedim
3.pl.3.sg.nfut.aff,verb,3PL>3SG.NFUT.AFF,tedim
3.pl.3.sg.nfut.neg,verb,3PL>3SG.NFUT.NEG,tedim
3.pl.fut.aff,verb,3PL.FUT.AFF,tedim
3.pl.fut.neg,verb,3PL.FUT.NEG,tedim
3.pl.nfut.aff,verb,3PL.NFUT.AFF,tedim
3.pl.nfut.neg,verb,3PL.NFUT.NEG,tedim
3.sg.1.pl.excl.fut.aff,verb,3SG>1PL.EXCL.FUT.AFF,tedim
3.sg.1.pl.excl.fut.neg,verb,3SG>1PL.EXCL.FUT.NEG,tedim
3.sg.1.pl.excl.nfut.aff,verb,3SG>1PL.EXCL.NFUT.AFF,tedim
3.sg.1.pl.excl.nfut.neg,verb,3SG>1PL.EXCL.NFUT.NEG,tedim
3.sg.1.pl.incl.fut.aff,verb,3SG>1PL.INCL.FUT.AFF,tedim
3.sg.1.pl.incl.fut.neg,verb,3SG>1PL.INCL.FUT.NEG,tedim
3.sg.1.pl.incl.nfut.aff,verb,3SG>1PL.INCL.NFUT.AFF,tedim
3.sg.1.pl.incl.nfut.neg,verb,3SG>1PL.INCL.NFUT.NEG,tedim
3.sg.1.sg.fut.aff,verb,3SG>1SG.FUT.AFF,tedim
3.sg.1.sg.fut.neg,verb,3SG>1SG.FUT.NEG,tedim
3.sg.1.sg.nfut.aff,verb,3SG>1SG.NFUT.AFF,tedim
3.sg.1.sg.nfut.neg,verb,3SG>1SG.NFUT.NEG,tedim
3.sg.2.pl.fut.aff,verb,3SG>2PL.FUT.AFF,tedim
3.sg.2.pl.fut.neg,verb,3SG>2PL.FUT.NEG,tedim
3.sg.2.pl.nfut.aff,verb,3SG>2PL.NFUT.AFF,tedim
3.sg.2.pl.nfut.neg,verb,3SG>2PL.NFUT.NEG,tedim
3.sg.2.sg.fut.aff,verb,3SG>2SG.FUT.AFF,tedim
3.sg.2.sg.fut.neg,verb,3SG>2SG.FUT.NEG,tedim
3.sg.2.sg.nfut.aff,verb,3SG>2SG.NFUT.AFF,tedim
3.sg.2.sg.nfut.neg,verb,3SG>2SG.NFUT.NEG,tedim
3.sg.3.pl.fut.aff,verb,3SG>3PL.FUT.AFF,tedim
3.sg.3.pl.fut.neg,verb,3SG>3PL.FUT.NEG,tedim
3.sg.3.pl.nfut.aff,verb,3SG>3PL.NFUT.AFF,tedim
3.sg.3.pl.nfut.neg,verb,3SG>3PL.NFUT.NEG,tedim
3.sg.3.sg.fut.aff,verb,3SG>3SG.FUT.AFF,tedim
3.sg.3.sg.fut.neg,verb,3SG>3SG.FUT.NEG,tedim
3.sg.3.sg.nfut.aff,verb,3SG>3SG.NFUT.AFF,tedim
3.sg.3.sg.nfut.neg,verb,3SG>3SG.NFUT.NEG,tedim
3.sg.fut.aff,verb,3SG.FUT.AFF,tedim
3.sg.fut.neg,verb,3SG.FUT.NEG,tedim
3.sg.nfut.aff,verb,3SG.NFUT.AFF,tedim
3.sg.nfut.neg,verb,3SG.NFUT.NEG,tedim
